customerId,purchaseDate,categorySet,itemIdSet,itemNameSet,season,seasonLabel,isHoliday,isFestival,timeSlot,timeSlotLabel,monthPartLabel,weekOfMonth,basket_category_embedding
23436,24-12-25,"{Spices-Cooking, Pantry-DryFood, Protein-Egg, Beverage-Juice, Household-Kitchen, Pantry-Sweeteners, Chocolates-Sweets, Personal-Care-Cosmetics, Pantry-Flour}","{708, 31328, 14034, 2915, 42617, 4958, 1374, 29140, 30789}","{Radhuni Chatpati Masala 50Gm, Prince Lacha Samai-200g(Pkt), Omega 3 Enriched Egg-12pcs, P.Drinko Float Lichi Drink-250ml, Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Teer Sugar-1Kg, Nestle Kitkat Chocolate- 41.5g, Ponds Bright Beauty Cream-23ml, Teer Suji 500gm}",Winter,1,0,0,Afternoon,3,3,4,"[28.609435, -0.11356, -0.035634, -0.54083, -0.091885, -0.113036, -0.17042, 0.346715]"
23442,24-12-25,"{Veg-Cooking, Protein-Egg, Beverage-Juice, Beverage-Hot, Beverage-Carbonated, Spices-MeatSpecial, Personal-Care-Sanitary, Dairy-Milk, Personal-Care-Cosmetics, Household-AirCare}","{14821, 14034, 3191, 6812, 22237, 762, 30743, 3952, 16230, 28573}","{Green Pumpkin-pc, Omega 3 Enriched Egg-12pcs, Frooto Mango Juice-500ml, Horlicks Classic Malt-250gm Jar, Coca Cola-600ml(Pet), Maggi Saad -E -Magic S Mix-48g, Senora S.Nap Eco(Belt)-15s Pad, Pran UHT Milk-200ml, Polar Ice-Cream Kheer-1Ltr, Lattafa Air Freshener-300ml (Pure Oudi)}",Winter,1,0,0,Afternoon,3,3,4,"[28.561235, -0.051819, 0.253603, -0.143278, -0.329375, -0.854016, -0.140491, 0.09227]"
23466,24-12-25,"{Pantry-Rice, Meat-Fresh, Beverage-Carbonated, Snacks-General, Veg-Cooking, Household-Kitchen, Pantry-Pulses, Beverage-Juice, Household-Laundry}","{2030, 13985, 22235, 13863, 14821, 129, 489, 3190, 133}","{Pran Aromatic Rice-2kg, Cow Lever-K, Coca Cola-2.25Lt(Pet), Chicken Mini Samusa 250gm (Prem), Green Pumpkin-pc, Vim Bar Lemon-125gm, Chola Pulse-1kg, Pran Mango Junior-125ml, Rin Advanced-500gm}",Winter,1,0,0,Afternoon,3,3,4,"[30.26626, -0.585126, -0.248651, 0.375978, 0.140258, -0.492956, -0.341561, -0.082632]"
23440,24-12-25,"{Pantry-Rice, Veg-Cooking, Pantry-Oils, Fish-Fresh, Spices-MeatSpecial, Pantry-Grains}","{976, 14964, 32441, 13921, 14815, 762, 12826}","{Lata Rice-KG, Green Papaya(kg), Ela vista pomace olive oil 250 ml, Rui Fish-M-(MNK), Tomato L.C(kg), Maggi Saad -E -Magic S Mix-48g, Chia Seed (Dana) New-100g}",Winter,1,0,0,Afternoon,3,3,4,"[29.661492, -0.436881, 0.411131, 0.402559, -0.800995, -0.111639, 0.064832, 0.15642]"
23428,24-12-25,"{Beverage-Juice, Snacks-General, Pantry-Rice, Veg-Cooking, Household-Kitchen, Clothing-Casual, Chocolates-Sweets, Fish-Fresh}","{3190, 4846, 952, 4857, 15104, 10415, 31963, 1704, 13922}","{Pran Mango Junior-125ml, Sun Chips Garlic & Chili 38g, Chashi Aroma.Chinigura Rice-2kg, Kurkure Chilli Chatka-80g, Bomby Chilli-5Pcs, Chaad Dish Washing Liq Lemon -500ml, China Baby Frock -7808 (4/23), Cho Cup Strawberry Cup -40g, Rui Fish (S1)-(MNK)}",Winter,1,0,0,Afternoon,3,3,4,"[30.634079, -0.639165, -0.078389, 0.2708, -0.228038, -0.034946, -0.02582, 0.176899]"
23510,24-12-25,"{Pantry-Grains, Spices-MeatSpecial, Pantry-Oils, Snacks-General, Personal-Care-Hair, Meat-Fresh, Beverage-Carbonated}","{12822, 762, 12625, 7510, 28308, 13793, 22258}","{Barley For Eating-400gm, Maggi Saad -E -Magic S Mix-48g, Ramisa-Fried Chira Oil Pkt-200gm, Bisk Club Potata Biscuit- 100g, Parachute Coconut Hair Oil-200ml Jar, C.N Chicken Nuggets-250gm, Pepsi 600ml}",Winter,1,0,0,Evening,4,3,4,"[28.583983, 0.277395, -0.409156, 0.414473, -0.347, 0.080735, 0.358783, -0.50995]"
23494,24-12-25,"{Meat-Fresh, Pantry-Oils, Veg-Cooking, Personal-Care-Sanitary, Spices-Cooking}","{13793, 12655, 14997, 30743, 3739}","{C.N Chicken Nuggets-250gm, Ramisa Nut(Oil)-200gm, Sweet Pumpkin(kg), Senora S.Nap Eco(Belt)-15s Pad, Hot Pran Tomato Sauce-500gm}",Winter,1,0,0,Evening,4,3,4,"[31.939125, -0.404612, -1.59226, -0.706198, -0.435428, -0.657514, 0.268789, -0.113242]"
23507,24-12-25,"{Veg-Cooking, Dairy-Other, Pantry-Oils, Meat-Fresh, Dry-Fruits, Meat-Processed}","{14843, 7196, 2043, 13793, 12674, 13647}","{Cucumber Deshi (kg), Austogram Mozzarella Cheese-250gm, Rupchanda Soyabean-5Ltr, C.N Chicken Nuggets-250gm, Ramisa Sweet Munakka-200gm, Chicken Spring Roll - 250gm}",Winter,1,0,0,Evening,4,3,4,"[29.228712, 0.089489, -0.930288, 0.212193, -0.384454, -0.777438, 0.530679, 0.040035]"
23486,25-12-25,"{Clothing-Casual, Pantry-Oils, Dairy-Other, Clothing-Accessories, Fish-Fresh}","{31973, 2038, 6838, 32269, 13921}","{Ch Baby Frock -2122 (4/23), Teer Soya Oil 2Lt(Bottle), Aarong Probiotic Yogurt-500gm, Gopal Ind Like Me Bra S-38 (4/23), Rui Fish-M-(MNK)}",Winter,1,1,0,Morning,1,3,4,"[30.121944, 0.398764, 0.09229, -0.139214, -0.871205, 0.494262, 0.818755, 0.820264]"
23565,25-12-25,"{Dairy-Other, Pantry-Rice, Personal-Care-Sanitary, Beverage-Juice, Household-Laundry}","{6838, 976, 30745, 2801, 133, 3191}","{Aarong Probiotic Yogurt-500gm, Lata Rice-KG, Senora Confidence-16Pads, Vita Juice -250ml, Rin Advanced-500gm, Frooto Mango Juice-500ml}",Winter,1,1,0,Morning,1,3,4,"[29.532815, -1.182804, 0.49971, 0.184994, 0.263012, -0.071144, -0.400998, 0.837492]"
23575,25-12-25,"{Bakery-Bread, Dairy-Other, Spices-MeatSpecial, Pantry-DryFood}","{27, 15275, 762, 7017, 25474}","{Pran Toast-250g, Austrogram Cheese, Maggi Saad -E -Magic S Mix-48g, Good Life Mozzarella Cheese-200gm, Lassa Special Semai-500g(Pkt)}",Winter,1,1,0,Morning,1,3,4,"[27.677015, 0.106767, -0.165009, 0.170816, -0.024477, 0.292708, -0.243257, -0.482919]"
23436,25-12-25,"{Spices-Cooking, Pantry-DryFood, Protein-Egg, Beverage-Juice, Household-Kitchen, Pantry-Sweeteners, Chocolates-Sweets, Personal-Care-Cosmetics, Pantry-Flour}","{708, 31328, 14034, 2915, 42617, 4958, 1374, 29140, 30789}","{Radhuni Chatpati Masala 50Gm, Prince Lacha Samai-200g(Pkt), Omega 3 Enriched Egg-12pcs, P.Drinko Float Lichi Drink-250ml, Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Teer Sugar-1Kg, Nestle Kitkat Chocolate- 41.5g, Ponds Bright Beauty Cream-23ml, Teer Suji 500gm}",Winter,1,1,0,Afternoon,3,3,4,"[28.609435, -0.11356, -0.035634, -0.54083, -0.091885, -0.113036, -0.17042, 0.346715]"
23455,25-12-25,"{Pantry-Rice, Spices-Cooking, Pantry-Flour, Snacks-General, Meat-Fresh, Pantry-Pulses, Household-AirCare, Household-Cleaning}","{976, 12823, 952, 30789, 4842, 13989, 12664, 332, 28573, 2364}","{Lata Rice-KG, Jafran, Chashi Aroma.Chinigura Rice-2kg, Teer Suji 500gm, Sun Chips Wasabi-35g, Beef Without Bone Special, Ramisa Dal Vaja-200g, ACI Pure Salt-1Kg, Lattafa Air Freshener-300ml (Pure Oudi), Rok Tiles & Bathroom- 1000ml}",Winter,1,1,0,Afternoon,3,3,4,"[29.620285, -0.730474, -0.498996, 0.213765, 0.144164, 0.639531, -0.139444, -0.279505]"
23422,25-12-25,"{Pantry-Rice, Pantry-Oils, Household-Kitchen}","{976, 2038, 952, 2030, 13}","{Lata Rice-KG, Teer Soya Oil 2Lt(Bottle), Chashi Aroma.Chinigura Rice-2kg, Pran Aromatic Rice-2kg, Lemon Bright Dish Wash 250ml B2 G1}",Winter,1,1,0,Afternoon,3,3,4,"[31.053135, -1.844869, 0.965913, 0.635781, -0.395742, 0.027022, 0.750576, 0.181024]"
23524,25-12-25,"{Fish-Fresh, Pantry-Rice, Spices-Cooking, Personal-Care-Hair}","{13930, 2030, 453, 4355}","{Poa Fish Small-(MNK), Pran Aromatic Rice-2kg, Saad Testy Bit Salt-100gm, H&S Shampoo+Con. Smooth&Silky 2in1-650ml}",Winter,1,1,0,Afternoon,3,3,4,"[31.657981, -1.175746, 0.373055, -0.588826, 0.038667, 1.481054, -0.299011, 0.565847]"
23580,25-12-25,"{Clothing-Casual, Personal-Care-Cosmetics, Personal-Care-Hair, Clothing-Traditional, Snacks-General}","{31963, 3787, 4122, 32190, 31973, 7510}","{China Baby Frock -7808 (4/23), Rose Water-180ml, Clear Complete Active Care Shampoo-330ml, Aradhya Punjabi-2610, Ch Baby Frock -2122 (4/23), Bisk Club Potata Biscuit- 100g}",Winter,1,1,0,Evening,4,3,4,"[28.004494, -0.115631, -0.208766, 0.250813, -0.389964, 0.430257, 0.215843, -0.85341]"
23579,25-12-25,"{Beverage-Water, Pantry-Rice, Personal-Care-Cosmetics, Fish-Fresh, Spices-Cooking}","{25486, 976, 292, 14046, 878}","{Aquafina Drinking Water- 500ml, Lata Rice-KG, Super White Powder-1000g, Gulsha Fish(Small)-(HB), Radhuni Spices (Corinder)-100gm}",Winter,1,1,0,Night,5,3,4,"[30.119806, -1.040434, 0.337583, -0.440544, -0.298279, 0.990664, -0.343815, 0.665198]"
23440,25-12-25,"{Pantry-Rice, Spices-Cooking, Household-Laundry, Personal-Care-Hair, Pantry-Pulses, Desserts-Traditional, Meat-Fresh, Pantry-Sweeteners, Snacks-General, Fruits-Fresh}","{952, 12627, 133, 4259, 489, 12637, 15262, 3739, 15180, 7514, 15296}","{Chashi Aroma.Chinigura Rice-2kg, Ramisa-Fried Chira Masala Pkt-200gm, Rin Advanced-500gm, Sunsilk G.Tea & W.Lilly F Shampoo-375ml, Chola Pulse-1kg, Ramisa-Nakshi Pitha Box-4 Pcs, Cow Brain-K, Hot Pran Tomato Sauce-500gm, Akher Sugar -1kg, Belleame Cremo Biscuit- 90g, Apple(Gala)}",Winter,1,1,0,Night,5,3,4,"[28.44151, -0.537646, -0.4567, 0.031117, 0.351812, 0.531216, -0.244631, -0.075489]"
23551,25-12-25,"{Meat-Fresh, Pantry-Rice, Pantry-Oils, Fish-Fresh, Spices-Cooking, Household-Laundry}","{13802, 2030, 13988, 2038, 13901, 708, 133}","{Chicken (Deshi), Pran Aromatic Rice-2kg, Beef Bone Full, Teer Soya Oil 2Lt(Bottle), Katol Fish (Small)-(MNK), Radhuni Chatpati Masala 50Gm, Rin Advanced-500gm}",Winter,1,1,0,Night,5,3,4,"[31.649291, -0.563252, -0.462942, -0.068239, -0.102678, 0.841358, 0.038491, 0.431701]"
23490,25-12-25,"{Household-Tissue, Meat-Processed, Meat-Fresh, Beverage-Carbonated}","{24715, 13604, 14978, 22259}","{Bashun Paper Towel 1Ply- 250Pcs, Eon Chicken Spring Roll- 300gm, Chicken (B-Skin Less), Mirinda Orange- 600ml}",Winter,1,1,0,Night,5,3,4,"[27.95565, 0.569302, -0.407406, 0.492362, 0.969359, -0.533769, 0.575514, -0.168581]"
23383,25-12-25,"{Household-AirCare, Personal-Care-Sanitary, Clothing-Traditional, Beverage-Carbonated, Personal-Care-Hair}","{28573, 30745, 23117, 22234, 4265}","{Lattafa Air Freshener-300ml (Pure Oudi), Senora Confidence-16Pads, One Man Punjabi -0521, Sprite-1.25 Lt(Pet), Treseme C. Smooth Shampoo -340ml}",Winter,1,1,0,Night,5,3,4,"[27.040881, 0.352344, 0.6932, -0.049699, 0.297718, -0.276011, 0.417364, -0.546226]"
23560,25-12-25,"{Fish-Fresh, Meat-Fresh, Pantry-Oils, Veg-Cooking, Beverage-Carbonated, Spices-Cooking, Pantry-DryFood, Beverage-Juice}","{13901, 13989, 12625, 15279, 2038, 22234, 332, 25474, 453, 42961, 15262}","{Katol Fish (Small)-(MNK), Beef Without Bone Special, Ramisa-Fried Chira Oil Pkt-200gm, Thai Papaya Ripe Red Lady, Teer Soya Oil 2Lt(Bottle), Sprite-1.25 Lt(Pet), ACI Pure Salt-1Kg, Lassa Special Semai-500g(Pkt), Saad Testy Bit Salt-100gm, Dolphin Nata de Coco Drink (All)-270gm, Cow Brain-K}",Winter,1,1,0,Night,5,3,4,"[31.703594, 0.325474, -0.441068, -0.480659, -0.406323, -0.395895, -0.083299, 0.033589]"
23471,25-12-25,"{Personal-Care-Sanitary, Chocolates-Sweets, Veg-Cooking, Dairy-Milk, Meat-Fresh, Spices-MeatSpecial, Pantry-Rice, Beverage-Hot}","{30743, 1374, 6848, 3185, 14978, 762, 952, 26888}","{Senora S.Nap Eco(Belt)-15s Pad, Nestle Kitkat Chocolate- 41.5g, Garlic China Big-(kg), Marks Milk Shake AS-125, Chicken (B-Skin Less), Maggi Saad -E -Magic S Mix-48g, Chashi Aroma.Chinigura Rice-2kg, Nescafe Classic Jar-50g}",Winter,1,1,0,Night,5,3,4,"[29.874743, -0.798723, -0.599945, 0.52068, 0.231925, -0.424055, 0.499622, 0.145035]"
23407,25-12-25,"{Pantry-Rice, Pantry-Oils, Meat-Fresh, Beverage-Carbonated, Beverage-Juice}","{2030, 2038, 13988, 22235, 2915}","{Pran Aromatic Rice-2kg, Teer Soya Oil 2Lt(Bottle), Beef Bone Full, Coca Cola-2.25Lt(Pet), P.Drinko Float Lichi Drink-250ml}",Winter,1,1,0,Night,5,3,4,"[32.41506, -0.743449, 0.078496, 0.520772, 0.448811, -0.574553, 0.169585, 0.405712]"
23473,26-12-25,"{Pantry-Rice, Veg-Cooking, Fish-Fresh}","{952, 15104, 13901, 13958}","{Chashi Aroma.Chinigura Rice-2kg, Bomby Chilli-5Pcs, Katol Fish (Small)-(MNK), Shrimp Fish Bagda}",Winter,1,1,0,Morning,1,3,4,"[33.151243, -1.469769, 0.422604, 0.683029, -0.795474, -0.187199, -0.416647, 0.515332]"
23507,26-12-25,"{Snacks-General, Beverage-Carbonated, Veg-Cooking, Beverage-Juice, Bakery-Bread, Dairy-Other, Protein-Egg}","{7514, 22260, 14821, 2801, 13654, 3179, 25437, 14034}","{Belleame Cremo Biscuit- 90g, Pepsi (Diet) 600ml, Green Pumpkin-pc, Vita Juice -250ml, Quality Premiun Paratha 10Pcs-650g, Starship Mango Juice 250ml pack, Aarong Butter Salted-100gm, Omega 3 Enriched Egg-12pcs}",Winter,1,1,0,Morning,1,3,4,"[30.990879, -0.357175, -0.380713, -0.3433, -0.464033, -0.721204, -0.533107, -0.237004]"
23572,26-12-25,"{Dairy-Other, Beverage-Juice, Snacks-General, Dry-Fruits, Pantry-Rice}","{7196, 3190, 12629, 12674, 976}","{Austogram Mozzarella Cheese-250gm, Pran Mango Junior-125ml, Ramisa-Jhal Nimki Pkt-200gm, Ramisa Sweet Munakka-200gm, Lata Rice-KG}",Winter,1,1,0,Morning,1,3,4,"[30.25172, -1.406998, 0.166137, 0.38037, -0.324576, 0.376753, -0.36988, 0.300643]"
23407,26-12-25,"{Personal-Care-Sanitary, Beverage-Juice, Instant-Food, Chocolates-Sweets, Meat-Processed}","{30745, 2801, 26628, 1374, 4861, 1704}","{Senora Confidence-16Pads, Vita Juice -250ml, Sajeeb Bar-B-Q Noodles-180gm, Nestle Kitkat Chocolate- 41.5g, Kurkure Style Spicy Chicken-80gm, Cho Cup Strawberry Cup -40g}",Winter,1,1,0,Afternoon,3,3,4,"[27.652592, 0.165097, 0.024324, -0.041374, 0.350346, -0.393713, -0.241935, 0.811645]"
23527,26-12-25,"{Meat-Fresh, Pantry-Rice, Spices-Cooking, Pantry-Oils, Beverage-Juice, Fish-Fresh}","{13793, 2030, 12627, 2043, 42961, 32441, 13901, 14046, 952}","{C.N Chicken Nuggets-250gm, Pran Aromatic Rice-2kg, Ramisa-Fried Chira Masala Pkt-200gm, Rupchanda Soyabean-5Ltr, Dolphin Nata de Coco Drink (All)-270gm, Ela vista pomace olive oil 250 ml, Katol Fish (Small)-(MNK), Gulsha Fish(Small)-(HB), Chashi Aroma.Chinigura Rice-2kg}",Winter,1,1,0,Afternoon,3,3,4,"[32.900217, -0.609492, -0.491705, -0.134095, -0.035738, 0.557785, -0.177821, 0.828895]"
23402,26-12-25,"{Pantry-Rice, Spices-Cooking, Meat-Fresh, Veg-Cooking, Beverage-Juice, Pantry-Oils, Beverage-Carbonated, Protein-Egg}","{952, 332, 13986, 14843, 2915, 13802, 32441, 22259, 13988, 13352}","{Chashi Aroma.Chinigura Rice-2kg, ACI Pure Salt-1Kg, Cow Stomach-K, Cucumber Deshi (kg), P.Drinko Float Lichi Drink-250ml, Chicken (Deshi), Ela vista pomace olive oil 250 ml, Mirinda Orange- 600ml, Beef Bone Full, Queens Egg Bread- 125g}",Winter,1,1,0,Afternoon,3,3,4,"[32.322602, -0.799156, -0.380761, -0.464949, 0.073452, -0.629255, -0.092281, 0.127464]"
23550,26-12-25,"{Pantry-Rice, Pantry-Oils, Fish-Fresh, Veg-Cooking, Meat-Fresh}","{2030, 12625, 13917, 14821, 14978}","{Pran Aromatic Rice-2kg, Ramisa-Fried Chira Oil Pkt-200gm, Rui Fish (XL)-(HB), Green Pumpkin-pc, Chicken (B-Skin Less)}",Winter,1,1,0,Afternoon,3,3,4,"[32.979001, -0.670701, -0.659096, 0.877861, -0.623335, -0.254969, 0.19992, 0.387683]"
23457,26-12-25,"{Fish-Fresh, Pantry-Rice, Veg-Cooking, Pantry-Oils}","{13922, 976, 14998, 12655, 2043, 14975}","{Rui Fish (S1)-(MNK), Lata Rice-KG, Capsicum Green, Ramisa Nut(Oil)-200gm, Rupchanda Soyabean-5Ltr, Capsicum Yellow(kg)}",Winter,1,1,0,Afternoon,3,3,4,"[32.890902, -0.982366, 0.424732, 0.415103, -1.233218, -0.312931, 0.105464, 0.317516]"
23517,26-12-25,"{Meat-Fresh, Dairy-Other, Pantry-DryFood, Protein-Egg, Pantry-Rice, Fish-Fresh}","{13989, 7196, 25474, 15275, 13352, 952, 13922}","{Beef Without Bone Special, Austogram Mozzarella Cheese-250gm, Lassa Special Semai-500g(Pkt), Austrogram Cheese, Queens Egg Bread- 125g, Chashi Aroma.Chinigura Rice-2kg, Rui Fish (S1)-(MNK)}",Winter,1,1,0,Evening,4,3,4,"[31.297038, -0.468899, -0.339577, 0.997038, -0.20785, 0.732318, 0.055392, 0.465077]"
23520,26-12-25,"{Beverage-Carbonated, Personal-Care-Oral, Fish-Fresh, Clothing-Accessories, Clothing-Traditional}","{22259, 2220, 13958, 32269, 25811}","{Mirinda Orange- 600ml, Ambition Tooth brush, Shrimp Fish Bagda, Gopal Ind Like Me Bra S-38 (4/23), Miton Ezafa Sari- 0001}",Winter,1,1,0,Evening,4,3,4,"[28.837084, 0.544045, 0.641053, -0.075688, -0.247794, 0.117706, 0.69153, 0.432929]"
23586,26-12-25,"{Protein-Egg, Beverage-Carbonated, Personal-Care-Hair, Dry-Fruits, Bakery-Bread, Snacks-General, Beverage-Hot, Dairy-Other, Pantry-Flour, Dairy-Milk}","{14034, 22259, 4259, 12674, 13348, 4846, 6814, 25437, 30789, 3809}","{Omega 3 Enriched Egg-12pcs, Mirinda Orange- 600ml, Sunsilk G.Tea & W.Lilly F Shampoo-375ml, Ramisa Sweet Munakka-200gm, Pandan Kaya Bread- 225g, Sun Chips Garlic & Chili 38g, Horlicks Classic Malt-1Kg Jar, Aarong Butter Salted-100gm, Teer Suji 500gm, Arla Dano Daily Pushti-500gm}",Winter,1,1,0,Evening,4,3,4,"[28.872309, -0.14687, -0.000775, -0.016689, -0.263679, 0.101243, 0.091092, -0.336709]"
23504,26-12-25,"{Pickle, Household-AirCare, Beverage-Carbonated, Beverage-Water, Pantry-Rice, Dairy-Other, Household-Laundry}","{1189, 28573, 22234, 25486, 976, 7075, 133}","{Prince Mango Pickle(400gm), Lattafa Air Freshener-300ml (Pure Oudi), Sprite-1.25 Lt(Pet), Aquafina Drinking Water- 500ml, Lata Rice-KG, Herman Peanut Butter-340gm, Rin Advanced-500gm}",Winter,1,1,0,Evening,4,3,4,"[26.985556, -0.499683, 0.843869, 0.008873, 0.40919, -0.0157, 0.187643, -0.083472]"
23530,26-12-25,"{Bakery-Bread, Household-Cleaning, Dairy-Other, Beverage-Hot, Household-Kitchen}","{13654, 2306, 7196, 6815, 129}","{Quality Premiun Paratha 10Pcs-650g, Harpic Total Powder-400gm, Austogram Mozzarella Cheese-250gm, Horlicks - 500gm Jar, Vim Bar Lemon-125gm}",Winter,1,1,0,Evening,4,3,4,"[28.461172, -0.077261, -0.177801, -0.153557, 0.085736, 0.172449, 0.264182, 0.150481]"
23381,26-12-25,"{Veg-Cooking, Pantry-Rice}","{14964, 2030, 14969}","{Green Papaya(kg), Pran Aromatic Rice-2kg, Carrot (Deshi) kg}",Winter,1,1,0,Night,5,3,4,"[33.563356, -3.338752, 0.302108, 0.624052, -0.130831, -1.622502, -0.401061, -0.313148]"
23466,26-12-25,"{Clothing-Traditional, Spices-MeatSpecial, Clothing-Accessories, Dairy-Milk, Personal-Care-Cosmetics, Clothing-Casual}","{32190, 762, 31928, 3182, 886, 31963}","{Aradhya Punjabi-2610, Maggi Saad -E -Magic S Mix-48g, Chowa Gamsa-521, Starship Chocolate Milk-200ml, Radhuni Chilli Powder -200gm, China Baby Frock -7808 (4/23)}",Winter,1,1,0,Night,5,3,4,"[27.305727, -0.035986, 0.147013, 0.097467, -0.044951, -0.057329, 0.586431, -0.016516]"
23458,26-12-25,"{Beverage-Juice, Pantry-Rice, Spices-Cooking, Fish-Fresh, Meat-Fresh, Veg-Cooking, Beverage-Carbonated, Dairy-Other}","{3179, 952, 3739, 13917, 13986, 6848, 22260, 7182}","{Starship Mango Juice 250ml pack, Chashi Aroma.Chinigura Rice-2kg, Hot Pran Tomato Sauce-500gm, Rui Fish (XL)-(HB), Cow Stomach-K, Garlic China Big-(kg), Pepsi (Diet) 600ml, Aarong Cheese - 100gm}",Winter,1,1,0,Night,5,3,4,"[32.355684, -0.650519, -0.409946, -0.391388, 0.079405, -0.153325, -0.017474, 0.587764]"
23524,26-12-25,"{Dairy-Other, Personal-Care-Bath, Beverage-Juice, Personal-Care-Hair, Fish-Fresh}","{6838, 4520, 3191, 28308, 13901}","{Aarong Probiotic Yogurt-500gm, Meril Splash milk & beli Soap-100gm, Frooto Mango Juice-500ml, Parachute Coconut Hair Oil-200ml Jar, Katol Fish (Small)-(MNK)}",Winter,1,1,0,Night,5,3,4,"[29.242475, 0.564365, 0.141162, -0.170407, -0.275155, 0.519833, -0.496349, 0.915672]"
23551,26-12-25,"{Spices-Cooking, Pantry-Pulses, Pantry-Oils, Dairy-Milk, Bakery-Bread, Pantry-Grains, Pantry-Sweeteners, Pantry-Flour, Fish-Fresh, Beverage-Water}","{890, 12664, 2038, 3831, 13654, 12826, 4958, 30789, 13922, 25486}","{Radhuni Garam Masala-40gm, Ramisa Dal Vaja-200g, Teer Soya Oil 2Lt(Bottle), Milk Vita Liquid Milk-1Ltr, Quality Premiun Paratha 10Pcs-650g, Chia Seed (Dana) New-100g, Teer Sugar-1Kg, Teer Suji 500gm, Rui Fish (S1)-(MNK), Aquafina Drinking Water- 500ml}",Winter,1,1,0,Night,5,3,4,"[28.512275, 0.273121, -0.018887, -0.312858, -0.183134, 0.357675, -0.03983, 0.071746]"
23582,26-12-25,"{Pantry-Pulses, Fish-Fresh, Spices-Cooking, Personal-Care-Oral, Veg-Cooking, Pantry-DryFood}","{12664, 13901, 782, 4767, 14998, 25474}","{Ramisa Dal Vaja-200g, Katol Fish (Small)-(MNK), Panch Foron-100g, Sensodyne Repair&Protect Toothpaste-100g, Capsicum Green, Lassa Special Semai-500g(Pkt)}",Winter,1,1,0,Night,5,3,4,"[29.919802, 0.209095, -0.22889, -0.562189, -0.541319, 0.008654, -0.203633, -0.112536]"
23433,26-12-25,"{Veg-Cooking, Fish-Fresh, Meat-Fresh, Desserts-Traditional}","{15104, 13901, 13921, 13793, 864}","{Bomby Chilli-5Pcs, Katol Fish (Small)-(MNK), Rui Fish-M-(MNK), C.N Chicken Nuggets-250gm, Pran Haleem Mix(200g)}",Winter,1,1,0,Night,5,3,4,"[30.772834, 0.518312, -1.497931, 0.661922, -0.419728, -0.31997, 0.089885, 0.541104]"
23506,27-12-25,"{Snacks-General, Dairy-Other, Beverage-Carbonated}","{7514, 3858, 12629, 22251, 13863, 4846}","{Belleame Cremo Biscuit- 90g, Pran Sweetened Yogurt-100gm, Ramisa-Jhal Nimki Pkt-200gm, Mountan Dew-250ml Can, Chicken Mini Samusa 250gm (Prem), Sun Chips Garlic & Chili 38g}",Winter,1,1,0,Morning,1,3,4,"[30.800375, -0.505486, -0.00511, -0.339152, -1.049567, 0.303105, 0.814144, -0.664734]"
23417,27-12-25,"{Spices-MeatSpecial, Snacks-General, Bakery-Bread, Protein-Egg, Beverage-Carbonated, Pantry-Oils, Pantry-Flour, Dairy-Milk}","{762, 12629, 13348, 13352, 22258, 2043, 30789, 3185}","{Maggi Saad -E -Magic S Mix-48g, Ramisa-Jhal Nimki Pkt-200gm, Pandan Kaya Bread- 225g, Queens Egg Bread- 125g, Pepsi 600ml, Rupchanda Soyabean-5Ltr, Teer Suji 500gm, Marks Milk Shake AS-125}",Winter,1,1,0,Morning,1,3,4,"[29.306527, -0.094703, 0.068736, 0.056384, -0.555916, -0.021975, 0.111915, -0.657245]"
23440,27-12-25,"{Pantry-Rice, Veg-Cooking, Pantry-Oils, Fish-Fresh, Spices-MeatSpecial, Pantry-Grains}","{976, 14964, 32441, 13921, 14815, 762, 12826}","{Lata Rice-KG, Green Papaya(kg), Ela vista pomace olive oil 250 ml, Rui Fish-M-(MNK), Tomato L.C(kg), Maggi Saad -E -Magic S Mix-48g, Chia Seed (Dana) New-100g}",Winter,1,1,0,Morning,1,3,4,"[29.661492, -0.436881, 0.411131, 0.402559, -0.800995, -0.111639, 0.064832, 0.15642]"
23408,27-12-25,"{Household-Cleaning, Other, Fruits-Fresh, Dairy-Other, Clothing-Accessories}","{2364, 545, 15265, 7196, 31928}","{Rok Tiles & Bathroom- 1000ml, Golden Raisin (Kismis)-200gm, Naspati(kg), Austogram Mozzarella Cheese-250gm, Chowa Gamsa-521}",Winter,1,1,0,Morning,1,3,4,"[26.244488, 0.040933, 0.103501, -0.198081, -0.125025, -0.025192, 0.1374, 0.599049]"
23441,27-12-25,"{Dairy-Other, Protein-Egg, Beverage-Water, Spices-Cooking, Veg-Cooking}","{7075, 14034, 25486, 890, 13352, 14821}","{Herman Peanut Butter-340gm, Omega 3 Enriched Egg-12pcs, Aquafina Drinking Water- 500ml, Radhuni Garam Masala-40gm, Queens Egg Bread- 125g, Green Pumpkin-pc}",Winter,1,1,0,Morning,1,3,4,"[29.800624, -0.556978, -0.746981, -1.404089, -0.355493, -0.250501, 0.058598, 0.054462]"
